name,hg_19,cb,both
HRC,False,True,False
LRRFIP1,False,True,False
TFDP3,False,True,False
TTC39B,False,True,False
MEGF9,False,True,False
TXNL4B,False,True,False
H3C1,False,True,False
MIR1539,False,True,False
TXNIP,False,True,False
OR6C6,False,True,False
SLC4A7,False,True,False
CARD11,False,True,False
TTC27,False,True,False
TNFAIP8L2,False,True,False
LRRC55,False,True,False
LINC00113,False,True,False
LINC00668,False,True,False
DRAM2,False,True,False
PPIAL4E,False,True,False
PDE6A,False,True,False
UBD,False,True,False
IPO11,False,True,False
MIR548V,False,True,False
GRPR,False,True,False
RSU1,False,True,False
GRAP,False,True,False
APOBEC3F,False,True,False
HSD3B1,False,True,False
TEK,False,True,False
CYTH4,False,True,False
CLCN5,False,True,False
LMNB2,False,True,False
FBXO25,False,True,False
TMEM220-AS1,False,True,False
SENP5,False,True,False
WDTC1,False,True,False
SRSF7,False,True,False
PNPLA3,False,True,False
RPUSD3,False,True,False
GARIN4,False,True,False
MIR431,False,True,False
LMF2,False,True,False
RNU7-80P,False,True,False
MIR22,False,True,False
ALDH3A2,False,True,False
SERPINB3,False,True,False
KLK3,False,True,False
MIR648,False,True,False
ZDHHC19,False,True,False
UBE2L6,False,True,False
GNG3,False,True,False
SNAI3-AS1,False,True,False
EVX1-AS,False,True,False
ITGA8,False,True,False
OPTN,False,True,False
GPATCH2,False,True,False
FARSA,False,True,False
SMN1,False,True,False
DPF2,False,True,False
THEM5,False,True,False
LINC00871,False,True,False
NR2C2,False,True,False
WWC3,False,True,False
MMP24OS,False,True,False
PCNA,False,True,False
SPNS1,False,True,False
MIR365B,False,True,False
SRI,False,True,False
DNAJB5,False,True,False
RNF213,False,True,False
KLF6,False,True,False
BSPRY,False,True,False
DNAJC11,False,True,False
CHL1-AS2,False,True,False
TPRX1,False,True,False
DDX27,False,True,False
TSEN15,False,True,False
COG2,False,True,False
STRA6,False,True,False
MIR635,False,True,False
PCP4,False,True,False
ADH7,False,True,False
SERPINB8,False,True,False
DYRK3,False,True,False
TECR,False,True,False
RREB1,False,True,False
SLC17A7,False,True,False
MNDA,False,True,False
HTR1F,False,True,False
MIR583,False,True,False
MIR506,False,True,False
STAP2,False,True,False
DAPK2,False,True,False
RNF113B,False,True,False
NBPF10,False,True,False
RNU4-34P,False,True,False
CSF2,False,True,False
KRTAP3-2,False,True,False
SLC4A9,False,True,False
GLB1,False,True,False
GGTLC1,False,True,False
DYNLL2,False,True,False
EMILIN3,False,True,False
TAF5L,False,True,False
ST7-AS2,False,True,False
CTAG1B,False,True,False
RIMBP3C,False,True,False
MECP2,False,True,False
LINC00710,False,True,False
DKC1,False,True,False
NHLRC3,False,True,False
MTHFD2L,False,True,False
GALNT15,False,True,False
FAM86B1,False,True,False
KRTAP15-1,False,True,False
ND3,True,False,False
S100A3,False,True,False
TECPR1,False,True,False
ZBTB43,False,True,False
PPIF,False,True,False
TAF3,False,True,False
SH3TC2,False,True,False
TRDMT1,False,True,False
HOXA2,False,True,False
P2RX1,False,True,False
LCN1,False,True,False
RNU11-6P,False,True,False
DVL3,False,True,False
IMPDH1,False,True,False
MAGEA9,False,True,False
PITX2,False,True,False
GFAP,False,True,False
RNU6ATAC39P,False,True,False
ISY1-RAB43,False,True,False
IQSEC3,False,True,False
NBPF19,False,True,False
TNFRSF13C,False,True,False
FBXL17,False,True,False
JAM2,False,True,False
CBS,False,True,False
DNAH10,False,True,False
MIR4276,False,True,False
FAM186A,False,True,False
RNA5SP228,False,True,False
SNHG28,False,True,False
N4BP3,False,True,False
ROBO3,False,True,False
XRRA1,False,True,False
RTL5,False,True,False
CACNA1G-AS1,False,True,False
HNF1A-AS1,False,True,False
TNFSF10,False,True,False
ABT1,False,True,False
ZNF280D,False,True,False
GKN1,False,True,False
MIR4292,False,True,False
SNORD105,False,True,False
UCHL3,False,True,False
ETHE1,False,True,False
MIR4497,False,True,False
IGSF9B,False,True,False
PELI1,False,True,False
OR1L8,False,True,False
C1QTNF4,False,True,False
IDH2,False,True,False
MIR1197,False,True,False
TRANK1,False,True,False
LHFPL5,False,True,False
APEX1,False,True,False
HMGA1P4,False,True,False
CTDSP2,False,True,False
EEF2K,False,True,False
SPEF2,False,True,False
SLC6A1,False,True,False
SPRR2E,False,True,False
PPP2R2B,False,True,False
ATRIP,False,True,False
ASRGL1,False,True,False
C12orf60,False,True,False
USP48,False,True,False
URGCP,False,True,False
PRADC1,False,True,False
NHLRC4,False,True,False
P2RY14,False,True,False
CELA1,False,True,False
RAB3A,False,True,False
RN7SKP60,False,True,False
MIR4768,False,True,False
HTR5A,False,True,False
ADAM15,False,True,False
TMEM225,False,True,False
MEX3C,False,True,False
EVA1B,False,True,False
RPL13A,False,True,False
FAM87A,False,True,False
KCND3-AS1,False,True,False
NOP16,False,True,False
ZNF277,False,True,False
SLC25A4,False,True,False
ZNF449,False,True,False
FBXO17,False,True,False
ABHD17A,False,True,False
MAD2L1BP,False,True,False
RN7SL474P,False,True,False
WWC2-AS1,False,True,False
NDUFS4,False,True,False
LINC01839,False,True,False
CXXC1,False,True,False
TARS2,False,True,False
TMEM213,False,True,False
MIR4801,False,True,False
KIAA1755,False,True,False
ZNF32-AS2,False,True,False
SLC2A1,False,True,False
RPS6KA6,False,True,False
OR4C15,False,True,False
NOXRED1,False,True,False
MIR922,False,True,False
LINC00239,False,True,False
LHX2,False,True,False
EME2,False,True,False
SLC39A6,False,True,False
RN7SL698P,False,True,False
IGFN1,False,True,False
PCDHA3,False,True,False
FLVCR1,False,True,False
RTL6,False,True,False
LIPH,False,True,False
SNORD115-9,False,True,False
INSM1,False,True,False
CACNG6,False,True,False
UBTD1,False,True,False
KIF2B,False,True,False
TECTA,False,True,False
NMS,False,True,False
CCDC82,False,True,False
CYP26B1,False,True,False
CLDN15,False,True,False
GGCX,False,True,False
MIR5192,False,True,False
RXYLT1,False,True,False
OR2J2,False,True,False
ZXDA,False,True,False
FGF14-AS1,False,True,False
SPATA21,False,True,False
STX17,False,True,False
ATP13A4-AS1,False,True,False
SNORA50A,False,True,False
RN7SKP105,False,True,False
DHX40,False,True,False
JMJD7-PLA2G4B,False,True,False
TMEM234,False,True,False
GOPC,False,True,False
ST8SIA4,False,True,False
MFAP2,False,True,False
LINC00616,False,True,False
FAM74A7,False,True,False
HPX,False,True,False
HOXC6,False,True,False
PRSS36,False,True,False
RHAG,False,True,False
CRYBG2,False,True,False
USP20,False,True,False
NUDT6,False,True,False
ANKRD11,False,True,False
TAOK2,False,True,False
GOLGA8B,False,True,False
MEI1,False,True,False
RNY4P13,False,True,False
SMYD1,False,True,False
PRICKLE2-AS1,False,True,False
CRLF1,False,True,False
LARGE1,False,True,False
DOK4,False,True,False
AKAP8L,False,True,False
MYCBP2-AS2,False,True,False
MIR3913-2,False,True,False
CFHR1,False,True,False
RAD51D,False,True,False
SIDT1-AS1,False,True,False
ZNF581,False,True,False
MIR300,False,True,False
HIBCH,False,True,False
MIR3182,False,True,False
PSD,False,True,False
OR13C2,False,True,False
ZNF831,False,True,False
RMRPP5,False,True,False
MIR128-1,False,True,False
LSM2,False,True,False
GOLGA8N,False,True,False
SLC6A3,False,True,False
PPP1R12B,False,True,False
UFC1,False,True,False
RN7SL362P,False,True,False
SLC7A14,False,True,False
CETN2,False,True,False
CCDC157,False,True,False
NKX3-2,False,True,False
TMUB1,False,True,False
KLC1,False,True,False
LGALS4,False,True,False
MIR3683,False,True,False
RN7SL447P,False,True,False
ATN1,False,True,False
SLC2A14,False,True,False
MIR548AD,False,True,False
GPRC5B,False,True,False
NR3C2,False,True,False
TGOLN2,False,True,False
REN,False,True,False
NDUFV2,False,True,False
OR4K5,False,True,False
SYNJ2-IT1,False,True,False
GIMAP1,False,True,False
TBX2,False,True,False
RAPGEF2,False,True,False
RN7SL621P,False,True,False
ROCK1,False,True,False
MIOS,False,True,False
A1CF,False,True,False
AUH,False,True,False
CENATAC,False,True,False
ZNF391,False,True,False
SPATA16,False,True,False
ASL,False,True,False
ZNF827,False,True,False
NDUFA10,False,True,False
OR2AP1,False,True,False
MIR518A2,False,True,False
EPHX1,False,True,False
VMO1,False,True,False
LTF,False,True,False
PPP6R2,False,True,False
UBE2D1,False,True,False
ADCY2,False,True,False
IGFL1,False,True,False
THRSP,False,True,False
FOSB,False,True,False
LRCOL1,False,True,False
RIMBP2,False,True,False
RN7SL769P,False,True,False
TEX56P,False,True,False
SLC28A3,False,True,False
DAZ1,False,True,False
AGPAT3,False,True,False
CLCN7,False,True,False
CYP3A7,False,True,False
MAGEA10,False,True,False
RN7SL391P,False,True,False
ENDOD1,False,True,False
CDC23,False,True,False
C12orf57,False,True,False
THAP5,False,True,False
MTRFR,False,True,False
ZNF268,False,True,False
FXYD4,False,True,False
PRDM9,False,True,False
REM2,False,True,False
LILRB1,False,True,False
PTX4,False,True,False
PRDX6,False,True,False
LINC00525,False,True,False
MPZL2,False,True,False
AP3S2,False,True,False
EIF4EBP1,False,True,False
ANKRD66,False,True,False
GALNT4,False,True,False
PGAP6,False,True,False
CDC45,False,True,False
RAB40B,False,True,False
ZNF70,False,True,False
MIR518B,False,True,False
SLC9A3,False,True,False
ARHGEF19,False,True,False
PXN,False,True,False
GNAI2,False,True,False
MFAP3L,False,True,False
SNORD116-1,False,True,False
IL1F10,False,True,False
MIR5582,False,True,False
OLFM2,False,True,False
RNY4P9,False,True,False
RAB31,False,True,False
RN7SKP295,False,True,False
HOXB9,False,True,False
OR8K5,False,True,False
PTPRF,False,True,False
SPARC,False,True,False
MORC2-AS1,False,True,False
NCR3LG1,False,True,False
SRSF9,False,True,False
ZNF112,False,True,False
RNU7-105P,False,True,False
MIR3116-2,False,True,False
LPCAT3,False,True,False
ZRANB1,False,True,False
TACR3,False,True,False
SLC25A25,False,True,False
SP140,False,True,False
CREB5,False,True,False
PXT1,False,True,False
RN7SL743P,False,True,False
FAM74A1,False,True,False
RNA5SP367,False,True,False
RN7SKP193,False,True,False
JPX,False,True,False
MIR615,False,True,False
LIPT1,False,True,False
MIR508,False,True,False
LINC00242,False,True,False
MARCHF3,False,True,False
TIMD4,False,True,False
FMO2,False,True,False
KRT84,False,True,False
RN7SKP13,False,True,False
RNU6ATAC34P,False,True,False
CECR7,False,True,False
SPART,False,True,False
FYTTD1,False,True,False
CCL19,False,True,False
SCN9A,False,True,False
C1RL-AS1,False,True,False
FBXW5,False,True,False
PSG7,False,True,False
OR51F2,False,True,False
ARFGAP3,False,True,False
ISM2,False,True,False
CASR,False,True,False
CDC42SE1,False,True,False
GPR171,False,True,False
RN7SKP62,False,True,False
PPIL4,False,True,False
MIR2113,False,True,False
MIR5702,False,True,False
PCNX4,False,True,False
SEPHS1,False,True,False
RN7SL526P,False,True,False
CCR1,False,True,False
RNF103,False,True,False
SNORD34,False,True,False
SPIB,False,True,False
SAA1,False,True,False
RPL35,False,True,False
PLBD2,False,True,False
CYP1B1,False,True,False
RBAK,False,True,False
TOE1,False,True,False
TRNN,True,False,False
OSBP2,False,True,False
MIR3194,False,True,False
PRAMEF7,False,True,False
FAM95B1,False,True,False
HEIH,False,True,False
KYAT3,False,True,False
RNA5SP203,False,True,False
RNA5SP328,False,True,False
NOX4,False,True,False
PLAU,False,True,False
SETD2,False,True,False
AMOTL1,False,True,False
MSLN,False,True,False
TRIM6-TRIM34,False,True,False
KLRC2,False,True,False
DNAJC15,False,True,False
TMEM200A,False,True,False
ENTPD3,False,True,False
MIR3064,False,True,False
THOP1,False,True,False
FGF3,False,True,False
CNTN4-AS2,False,True,False
HELZ2,False,True,False
ZNF28,False,True,False
SHISA7,False,True,False
MMS19,False,True,False
RPAP1,False,True,False
KRTAP19-7,False,True,False
HMGA2,False,True,False
RNA5SP74,False,True,False
CCDC200,False,True,False
USP3,False,True,False
CHCHD10,False,True,False
CDK15,False,True,False
EXTL1,False,True,False
ZNF774,False,True,False
MYBPC3,False,True,False
TARS3,False,True,False
DHX33,False,True,False
CREM,False,True,False
RNA5SP236,False,True,False
PRICKLE2-AS2,False,True,False
C7orf57,False,True,False
NELFB,False,True,False
NMNAT2,False,True,False
FAM47E-STBD1,False,True,False
DNAH8,False,True,False
SNORD89,False,True,False
KIR3DL2,False,True,False
KMT5C,False,True,False
ODC1,False,True,False
MUC5B,False,True,False
RNF24,False,True,False
EFR3A,False,True,False
PSEN2,False,True,False
RN7SL494P,False,True,False
IRS2,False,True,False
RGPD4,False,True,False
RN7SKP217,False,True,False
XRN1,False,True,False
MAP4K4,False,True,False
CNOT4,False,True,False
AGO1,False,True,False
ARCN1,False,True,False
NDUFAF2,False,True,False
RIPPLY2,False,True,False
SNORD14E,False,True,False
MIR107,False,True,False
RNU7-119P,False,True,False
RMRP,False,True,False
MRPS5,False,True,False
SGIP1,False,True,False
RNA5SP363,False,True,False
TPH1,False,True,False
OR3A1,False,True,False
LMBRD1,False,True,False
KLHL8,False,True,False
CACNG3,False,True,False
CHUK,False,True,False
RNA5SP427,False,True,False
MIR1306,False,True,False
CLRN2,False,True,False
SSBP2,False,True,False
PHTF1,False,True,False
B4GALT2,False,True,False
KIF4A,False,True,False
SLPI,False,True,False
SEC61A1,False,True,False
SNORA11E,False,True,False
ZNF787,False,True,False
RNU5A-8P,False,True,False
GRAPL,False,True,False
LARP4,False,True,False
MORN3,False,True,False
COL26A1,False,True,False
MIR4296,False,True,False
RNA5SP306,False,True,False
RN7SL509P,False,True,False
FBXO2,False,True,False
GARIN3,False,True,False
PDE1B,False,True,False
CYP2E1,False,True,False
RN7SKP275,False,True,False
ELP6,False,True,False
MTFP1,False,True,False
VHL,False,True,False
CPNE3,False,True,False
PXMP2,False,True,False
SLC39A10,False,True,False
SNORA66,False,True,False
TIPRL,False,True,False
ZNF318,False,True,False
KYAT1,False,True,False
FAM151B,False,True,False
DLK2,False,True,False
DHODH,False,True,False
RNA5SP230,False,True,False
LINC00323,False,True,False
SDF4,False,True,False
RGPD6,False,True,False
RNA5SP184,False,True,False
RPL22,False,True,False
TMX2-CTNND1,False,True,False
KCNQ1,False,True,False
ZNF528,False,True,False
MIR5093,False,True,False
CTSH,False,True,False
STAC3,False,True,False
SOX9,False,True,False
TCTE1,False,True,False
C2CD4D,False,True,False
SYT10,False,True,False
RNA5SP273,False,True,False
GZMA,False,True,False
HMGCL,False,True,False
FAM90A1,False,True,False
TP73,False,True,False
HNRNPH1,False,True,False
FHIP2A,False,True,False
ZBTB26,False,True,False
FOXK1,False,True,False
PARP16,False,True,False
ARL4A,False,True,False
FKBP4,False,True,False
KRTAP6-1,False,True,False
TTTY6,False,True,False
ZNF850,False,True,False
OR10G3,False,True,False
RN7SL798P,False,True,False
COQ9,False,True,False
BICD2,False,True,False
FOXD4L5,False,True,False
A1BG-AS1,False,True,False
CCRL2,False,True,False
FCGR1A,False,True,False
ZNF333,False,True,False
SLC39A7,False,True,False
NDUFAF7,False,True,False
TRIM27,False,True,False
RNA5SP432,False,True,False
ZSCAN5B,False,True,False
SLC4A10,False,True,False
LINC00865,False,True,False
SNORD29,False,True,False
DERL3,False,True,False
ZC3H15,False,True,False
KRT4,False,True,False
SPDYE3,False,True,False
ANKLE1,False,True,False
MST1R,False,True,False
C4BPB,False,True,False
ANGEL2,False,True,False
C3,False,True,False
ERAL1,False,True,False
ANKRD31,False,True,False
OR5H15,False,True,False
TMEM132D,False,True,False
SMC3,False,True,False
SLC22A11,False,True,False
SLC12A5,False,True,False
RN7SKP6,False,True,False
MET,False,True,False
MIR330,False,True,False
RNU5A-4P,False,True,False
LRRC23,False,True,False
GOLGA8J,False,True,False
HOXB1,False,True,False
CCDC198,False,True,False
LINC00839,False,True,False
IQGAP3,False,True,False
RFC4,False,True,False
RNA5SP373,False,True,False
GSDMA,False,True,False
MIR4493,False,True,False
SNORD115-28,False,True,False
MIR5691,False,True,False
ANXA6,False,True,False
IL17RA,False,True,False
BID,False,True,False
CNIH4,False,True,False
RNU7-133P,False,True,False
RNU6ATAC26P,False,True,False
ATF7IP2,False,True,False
CLDN20,False,True,False
ARHGEF16,False,True,False
LINC00852,False,True,False
PHF8,False,True,False
NAPEPLD,False,True,False
HAPLN2,False,True,False
PAK5,False,True,False
ZNF714,False,True,False
MIR30C1,False,True,False
ZNF502,False,True,False
MED13L,False,True,False
MYO1G,False,True,False
MIR1825,False,True,False
PSMD6-AS2,False,True,False
ACTR3,False,True,False
ZNF738,False,True,False
KIAA2013,False,True,False
SETD6,False,True,False
UROS,False,True,False
FZD1,False,True,False
PRKX,False,True,False
ITIH4,False,True,False
IARS1,False,True,False
ILKAP,False,True,False
POTEI,False,True,False
ZNF347,False,True,False
IFRD1,False,True,False
ABI3BP,False,True,False
TCIRG1,False,True,False
GBP1,False,True,False
TIGIT,False,True,False
PCDHGA9,False,True,False
GRIK1,False,True,False
MIR578,False,True,False
PPP3R1,False,True,False
ARMC10,False,True,False
ACAP3,False,True,False
LSR,False,True,False
BRAF,False,True,False
CX3CL1,False,True,False
COX6CP15,False,True,False
LETM1,False,True,False
ABHD16A,False,True,False
CD3E,False,True,False
ZNF30,False,True,False
MIR892B,False,True,False
CCM2L,False,True,False
ALDH1A3,False,True,False
DEFB115,False,True,False
MCTS1,False,True,False
SNORD115-39,False,True,False
PLD3,False,True,False
CRCP,False,True,False
CADM4,False,True,False
IQCH,False,True,False
CCDC178,False,True,False
OR1C1,False,True,False
HIGD2B,False,True,False
SOWAHA,False,True,False
CFAP144,False,True,False
TRAPPC1,False,True,False
PDCD6,False,True,False
PLGRKT,False,True,False
MIR628,False,True,False
SNORD115-26,False,True,False
SNORA36B,False,True,False
PDCD4,False,True,False
PAX9,False,True,False
FOXJ1,False,True,False
MIR4530,False,True,False
C20orf141,False,True,False
SNORD115-10,False,True,False
DLEU2L,False,True,False
ATP6V1G2,False,True,False
MIR3183,False,True,False
OR14A2,False,True,False
RN7SL633P,False,True,False
GABRQ,False,True,False
PRDM5,False,True,False
NR2C2AP,False,True,False
TNS4,False,True,False
FAM223A,False,True,False
CDC42EP2,False,True,False
CHAC1,False,True,False
EPHA10,False,True,False
